Ontology,OntologyLoadingTime_ns,MetricMeasuringTime_ns,TotalTime_ns
approximated_aba75de7-cd55-451a-99a2-bfb950a39314_cnumber1.0.owl_functional.owl,17805342,11574322,29379664
approximated_kb-owl-syntax-unraveled-depth-4-disjointness-triggers-constant-classes-value-nominals.ofn_functional.owl,636456730,1463873342,2100330072
approximated_66eb5ae6-182f-4b99-aa08-c1935e6aeb99_Miter_saw.ttl_functional.owl,15752512,3708208,19460720
5919d425-0843-405a-80cf-9b748367ed16_Company.owl_functional.owl,12399303,1163080,13562383
approximated_a53ceec4-fd15-4d0f-a260-bcbed7281c68_alMolecule.owl_functional.owl,130023833,212771781,342795614
approximated_18f27920-6042-4891-9c8f-e7d263c87580_Mussel.rdf_functional.owl,13261099,3851521,17112620
approximated_1cbb90bc-e57b-4916-a260-8978e53cb1c1_Opera_coat.rdf_functional.owl,14590018,3725915,18315933
approximated_dbffa01f-6b93-4f69-a11f-83415674a184_ydrocarbon.owl_functional.owl,30759723,52748865,83508588
approximated_a6d6d4f8-2f8c-4636-b2cf-a0ea8ccfc20d_realmHydro.owl_functional.owl,131486374,210047757,341534131
approximated_85e17570-bc26-4b1b-8920-279c876cea1c_crimeX.owl_functional.owl,44033344,12118960,56152304
approximated_0a4d9284-bfd3-49a0-963c-d72bb1e7e03d_pombetaxon.owl_functional.owl,202228767,400624010,602852777
approximated_4e485595-0d5f-44b8-96d3-d32a43f8d9d2_preonto.rdf_functional.owl,72301999,5592894,77894893
approximated_36b33984-883b-484e-bb5c-62d837d30748_Clarytone.rdf_functional.owl,70248435,3800203,74048638
approximated_51d8943b-8a22-4c88-b295-71b344dd6f54_kupocore.owl_functional.owl,37447798,65688639,103136437
approximated_113fd0a7-5e39-40b3-b528-67d2e8266765_ogen_valve.rdf_functional.owl,14784973,3724220,18509193
approximated_00172.owl_functional.owl,18906946,8649042,27555988
approximated_00516.owl_functional.owl,141689899,410359229,552049128
approximated_20e0c29f-94b4-4bc0-b817-e9a0ba2fa186_Calzone.ttl_functional.owl,13867283,3772459,17639742
fcae1e6c-a6b1-486a-a3cd-21a2ea6da147_map_dblp_dc.owl_functional.owl,13979788,4661954,18641742
approximated_aca8198b-c63e-41be-8853-15fa30d9194e_xdt_100707.owl_functional.owl,22120891,21923647,44044538
approximated_14ab93ee-c26b-4e17-a1c8-f040cedecee9_aksmetrics.owl_functional.owl,195644220,379503809,575148029
approximated_0fc6754b-76f6-4a52-889e-ca07a25625ca_yOntology.daml_functional.owl,13301139,4983708,18284847
ed22d62d-9dde-4806-98d5-dd6d88de1882_gyInferred.owl_functional.owl,20597982,17284203,37882185
approximated_0ecbfeef-942c-498a-8bf9-833628be844b_Otiepok.rdf_functional.owl,14940457,3870881,18811338
approximated_7a67f542-0051-4790-8e26-dcc46d1fc0cc_Ham.ttl_functional.owl,16977690,4535126,21512816
0a9b7b1f-dc5c-4cfd-805f-823372be8a47_ameNet_1.1.owl_functional.owl,132443810,32252347,164696157
approximated_6d0e037b-82b5-4c5a-a30a-cbe3577ff389_DUL_v314.owl_functional.owl,27704167,14539058,42243225
approximated_479a6fd1-e899-439a-81e6-a9360ce5eb11_logylatest.owl_functional.owl,30527062,28115737,58642799
4f54ac60-ae81-4aac-b7be-6b160b8d195d_e.obo.PREVIOUS_functional.owl,265994648,562320287,828314935
091b5a2b-42d5-4e62-ad9c-accc5776e016__april2007.rdf_functional.owl,15124368,1572456,16696824
approximated_00010.owl_functional.owl,18693776,5415936,24109712
978e1e23-6a72-4b07-8cc9-89431ce8be2c_Olympics.owl_functional.owl,17019275,1267946,18287221
approximated_14aba0f3-7984-49e8-ab31-d41065fb384c_g_material.rdf_functional.owl,20145343,3782162,23927505
approximated_1e2f9ebd-b4d1-46a3-85f6-5aa6a8c680a4_Mozzarella.ttl_functional.owl,10624498,3878153,14502651
85f1fd65-4670-4f9a-95e1-3b0775ed4b21_Broadcast.owl_functional.owl,21629156,2881177,24510333
approximated_67529893-729c-4cf5-b313-ee772ffd7354_onto.rdf_functional.owl,12751560,4855434,17606994
7ed08bb7-b14c-4e59-8b8e-2024b36ba5ce_Mammal.owl_functional.owl,17557106,1900776,19457882
approximated_42e03b51-565c-48c6-ade7-0cb9ec6940f1_leo.owl_functional.owl,18441720,12644064,31085784
approximated_c92c9cc1-e832-4fa8-bb2f-a331258b55b6_geCreation.owl_functional.owl,19432690,11415086,30847776
approximated_00682.owl_functional.owl,1614999854,4103551747,5718551601
approximated_00efc81a-ecfa-4739-88ad-59762f9ed0a6_mHydroBody.owl_functional.owl,144534103,247297857,391831960
approximated_17aafdbc-8aca-4606-9a6b-e94523c63557_le_knocker.ttl_functional.owl,9621770,3780819,13402589
approximated_55751131-2637-4001-a10f-6d4e19507415_7_1_v2.7.1.owl_functional.owl,20161372,25681264,45842636
approximated_00006.owl_functional.owl,39301998,66215210,105517208
approximated_0bf13ad7-85b3-4079-8473-86d619fde8a0__Lightning.ttl_functional.owl,13895026,3852583,17747609
approximated_b264d0dc-a8df-4e80-b9a1-65d93b475369_ton_cheese.rdf_functional.owl,13351681,3914296,17265977
approximated_kb-owl-syntax-coreference-IDs-km-relevant-cardinalities-disjointness-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,962716538,2194136430,3156852968
approximated_ab712a6c-8a80-4f8f-a21a-37eaef96254b_panese_saw.rdf_functional.owl,11618106,4195503,15813609
3003eefc-3bfd-414c-bc79-456ac05dfa9e_piensensfm.obo_functional.owl,600700499,1370886749,1971587248
approximated_9cae58fe-ae19-477d-b350-edc7efc18575_anDecision.owl_functional.owl,25769801,24547162,50316963
6f6dfdb1-91f4-4a35-9ca9-ef5a94a5b97e_StatesCase.owl_functional.owl,11089197,1724708,12813905
approximated_09dbb690-d472-4b38-812a-739c495db0b6_Iced_coffee.rdf_functional.owl,16401326,3734269,20135595
approximated_kb-owl-syntax-unraveled-depth-4-cardinalities-disjointness-relation-axioms.ofn_functional.owl,624427568,1391893715,2016321283
approximated_32367017-2f77-46ea-b442-9b98e2a3b1dc_ngineering.rdf_functional.owl,21685459,3705178,25390637
13655759-185d-4841-b9db-c2667c8fdb2f_apienstype.owl_functional.owl,1093358738,3094478830,4187837568
approximated_d896d6a6-4573-42cb-96cc-a60bef226957_wine4.owl_functional.owl,70869087,13321301,84190388
approximated_9a1a2f35-e729-4bc2-a3d8-7fbbd79e1414_Mallet.rdf_functional.owl,96858310,3798095,100656405
approximated_61716368-257e-4def-9f74-7679f7ced234_C64.ttl_functional.owl,41540461,3758553,45299014
7d787d09-442b-4d79-b9cb-86a4e4a3feeb_Mountain.owl_functional.owl,28319616,2535924,30855540
0cc8d133-037d-4fbc-aa70-51f51bd77d1a_ballLeague.owl_functional.owl,54639148,944787,55583935
881a8842-6925-4543-b935-ac529b9fadf1_onedsmall.rdfs_functional.owl,17231939,22046367,39278306
approximated_1ab117f4-3903-4d12-bb7d-226f3f7fe640_envo.obo_functional.owl,112811377,120819862,233631239
approximated_b53ba45d-405b-4675-adb9-65f547f4b62a_Little_Cleo.ttl_functional.owl,81219540,3931101,85150641
approximated_af1c8a22-1255-4818-8ef1-8d7a6f471149_generic.owl_functional.owl,18755866,9730265,28486131
approximated_0985d1d6-ba45-4b8e-acef-d7ed1791a5e2_rStandards.owl_functional.owl,182139678,234758253,416897931
approximated_3041c8d7-f93a-4ae8-ba64-fcc1fdc38de8_Cereal_germ.rdf_functional.owl,17641265,6180941,23822206
b5bfd804-fe24-47e5-b42f-96326ea7b49d_Lighthouse.owl_functional.owl,20029890,1901953,21931843
approximated_1b39ed51-1fdf-462b-82bc-9982dc0d905a_realm.owl_functional.owl,139709208,244553234,384262442
approximated_aa330f3e-b09c-416b-b773-902984788e44_AstroHelio.owl_functional.owl,135847077,221747501,357594578
approximated_kb-owl-syntax-unraveled-depth-1-km-relevant-cardinalities-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,474709997,1169833101,1644543098
approximated_069e5b21-2024-4900-9304-e08bcec328f8_Lug_wrench.rdf_functional.owl,14018191,3682782,17700973
approximated_00776.owl_functional.owl,1126421393,202512088,1328933481
vhog.vertebrate-homologous-organ-group-ontology.11.owl.xml_functional.owl,50105351,88235536,138340887
approximated_49a3e243-dcc6-43b0-99a8-975e33b79dc0_mantics_v4.owl_functional.owl,24737081,22702230,47439311
approximated_kb-owl-syntax-unraveled-depth-2-cardinalities-disjointness-triggers-constant-classes-value-nominals.ofn_functional.owl,769124173,1587651159,2356775332
approximated_6c603c25-6e12-4da0-8c45-03497749532b_is_elegans.obo_functional.owl,4102394827,9518785325,13621180152
approximated_9ef62fce-b73a-465b-8a2b-28322c490557_lotico.owl_functional.owl,14296278,5541739,19838017
approximated_35792828-a7f8-4c81-a6fe-a27d3653630a_Haddock.rdf_functional.owl,17043912,3841819,20885731
approximated_4e34e89f-5699-4651-ae1f-6e6dcb88e6a3_Rickshaw.ttl_functional.owl,15989172,4480852,20470024
8d3d3260-da5e-4ec8-9749-4bc3cc8a3a09_wblssimple.obo_functional.owl,17093217,9273240,26366457
423b904f-2a57-40fd-8fa9-cd8082f5ff4f_classified.obo_functional.owl,28352166,63556279,91908445
approximated_3d05e926-7997-4727-b7bf-b5e3382ac14a_color.owl_functional.owl,23362889,7859504,31222393
approximated_708b7fd5-3c56-4817-a34a-8eb4635ccbfc_IAO.owl_functional.owl,9861556,5562399,15423955
approximated_02814d33-7e3a-4995-8b6a-c55757694cb5_ethernet.owl_functional.owl,10328637,6447959,16776596
approximated_15595460-8edf-4dc5-845e-b152b62aa72b_Marshmallow.rdf_functional.owl,10052368,3802316,13854684
approximated_19deea53-8a8c-48c0-9cde-99140ba1a5e2_tance_edit.owl_functional.owl,50142776,67143169,117285945
approximated_092bd666-d253-483d-8dbd-afffa0fff5fd_c_20090302.rdf_functional.owl,22344612,11989084,34333696
approximated_7ddf669c-e603-4418-b645-ce0e36454834_po_temporal.owl_functional.owl,17227148,14235532,31462680
approximated_rpo.resource-of-asian-primary-immunodeficiency-diseases-rapid-phenotype-ontology.2.owl.xml_functional.owl,56782573,84540968,141323541
approximated_56c89204-f4b8-49b4-977e-68e4c91df134_gicustaxon.owl_functional.owl,850545253,1735072193,2585617446
4d656633-2a50-494d-a263-4feb298442f7_siaeentrez.owl_functional.owl,231988865,131212119,363200984
approximated_biomodels.biomodels-ontology.3.owl.xml_functional.owl,11334543260,33780817964,45115361224
approximated_49ab726f-2ddd-4953-950e-6725dc66f7ba_d_Approach.owl_functional.owl,67006426,50600356,117606782
approximated_0ae48015-78ae-4559-a2e5-c162bc3a2cda_h_Blossoms.ttl_functional.owl,14453844,3793480,18247324
approximated_6ff2f385-6ad0-4c59-8bfd-a4a717033a0f_Cheese_bun.ttl_functional.owl,12489010,3894555,16383565
approximated_2b364f28-f930-4675-b5b9-2c4ad5866779_Turbofan.ttl_functional.owl,11762080,3779552,15541632
approximated_kb-owl-syntax-unraveled-depth-0-km-relevant-cardinalities-triggers-relation-axioms.ofn_functional.owl,137728190,356797828,494526018
approximated_kb-owl-syntax-unraveled-depth-0-disjointness-constant-classes-relation-axioms-value-classes.ofn_functional.owl,446403059,916630461,1363033520
approximated_07e09242-b9b5-4a27-a084-b51ce9d0cf9d_dtn.owl_functional.owl,20965230,7772878,28738108
approximated_285e070d-c32b-43ca-b559-f1ae54efb47f_nstruction.rdf_functional.owl,9584645,3772520,13357165
approximated_kb-owl-syntax-unraveled-depth-1-km-relevant-cardinalities-disjointness-triggers-constant-classes-relation-axioms-value-nominals.ofn_functional.owl,758299873,1672529762,2430829635
182bf0ef-c452-4abf-bcfe-48c152660330_Judge.owl_functional.owl,17900401,1575140,19475541
approximated_kb-owl-syntax-unraveled-depth-2-km-relevant-cardinalities-triggers.ofn_functional.owl,399493342,960774494,1360267836
approximated_b48d2984-5a96-4b38-bd42-672068cc1d12_estigation.owl_functional.owl,34125805,25556251,59682056
approximated_87672a54-dd8f-4c71-b0a5-41468836b65d__de_burduf.ttl_functional.owl,11045369,3667660,14713029
approximated_3fb661bd-d33f-4219-9923-59e82e7f6752_Shad.ttl_functional.owl,14530213,4080704,18610917
approximated_00033.owl_functional.owl,478522552,1228663637,1707186189
approximated_6ec2dd4c-b84d-41d0-9124-ddeb0afcc510_4_Examples.owl_functional.owl,28610217,21570383,50180600
approximated_52ba4714-bfea-4b78-924d-732e5c4af0f3_DUL_v319.owl_functional.owl,18309266,11095823,29405089
0ea7dca4-ef17-4c08-82c6-aef2a539b2f7_unit.obo_functional.owl,17852175,17519628,35371803
0ac0f77a-ec1d-460a-b067-63ba73944411_cogat_v0.3.owl_functional.owl,20094661,32622879,52717540
approximated_5409c9f9-3863-4226-8520-a2c6f742f14a_Testouri.rdf_functional.owl,10921357,3828918,14750275
approximated_bbda0473-d686-4f70-8702-ebc2453dcac6_lPetrology.owl_functional.owl,71839297,133098160,204937457
approximated_pr.protein-ontology.59.owl.xml_functional.owl,4417603950,10878149027,15295752977
0d643633-c889-49ae-b7d7-7e4b3bd1ff95_gold2009.owl_functional.owl,18094339,25298026,43392365
approximated_51bc9a36-6428-4a5e-b5af-34dbdda02099_Clutch.ttl_functional.owl,17454399,4164732,21619131
approximated_kb-owl-syntax-unraveled-depth-0-disjointness-triggers-constant-classes-relation-axioms-value-classes.ofn_functional.owl,427066953,938815844,1365882797
approximated_2759646e-c207-4f95-b78f-a679f7031f1b_latest.06.owl_functional.owl,1300233894,376018698,1676252592
approximated_7590c586-5650-4083-8054-2188d3bfec5f_Brass_model.ttl_functional.owl,10469048,4303714,14772762
approximated_00048.owl_functional.owl,1468804838,4279206399,5748011237
approximated_42e0fbf4-10ac-4803-883a-b092097c4e62_mao.owl_functional.owl,17493758,9231151,26724909
48bcd8d8-edcc-485c-b5ae-8b0324bd57e7_kupodisease.owl_functional.owl,43530525,14935741,58466266
5829d1da-f6bd-4115-9aab-c35afec13c32_rm_v5.0.1.rdfs_functional.owl,20761646,6075698,26837344
approximated_b9d9ad0b-7d89-4405-a75a-1c4691d4f998_nbow_trout.ttl_functional.owl,17037653,3703206,20740859
approximated_fa4cb5e5-e951-4d6b-a911-1ffeb048991c_calistaxon.owl_functional.owl,1055416403,1152047846,2207464249
18357709-4f9f-4e6e-9a15-7648e020293e_pathology.owl2_functional.owl,23790335,40057967,63848302
8a18a5bd-c54e-4f76-9f2a-3324960b37dd_IMR.obo_functional.owl,308431147,552510753,860941900
approximated_dcf9458a-754e-4ff4-b107-75825e73fd46_PaulFisher.rdf_functional.owl,18155709,5941558,24097267
approximated_kb-owl-syntax-unraveled-depth-0-cardinalities-disjointness-constant-classes-relation-axioms-value-classes.ofn_functional.owl,425566845,935251565,1360818410
66f72d64-1d86-4ae9-b268-51c753976114_Senator.owl_functional.owl,15222148,1934346,17156494
approximated_4a432c23-387a-4b80-be27-b88b9f6a31d7__preventer.ttl_functional.owl,6123774,4098640,10222414
dbd46c49-af8c-4000-990a-f8fa65188e0f_protein.obo_functional.owl,758266332,1259484268,2017750600
approximated_775fab41-9617-451e-8ea3-eb96545f0626_ndTectonic.owl_functional.owl,101717924,158142916,259860840
approximated_781572b1-656d-4477-bb82-4d2336871461_nd_Marnier.rdf_functional.owl,10632736,4143558,14776294
approximated_20eddba4-d48b-4642-a504-cb3443179d13_goslim_pir.owl_functional.owl,20472739,39140133,59612872
approximated_e65fbcc7-5ea9-48bd-b4ea-99300f8f99f8_nWaveNoise.owl_functional.owl,136109583,219017386,355126969
approximated_00355.owl_functional.owl,11067400,6376833,17444233
approximated_5533c2da-9d78-4752-ad93-7399f1b859f2_IOLite_v17.owl_functional.owl,17739617,16725753,34465370
approximated_00198.owl_functional.owl,12851615,877747,13729362
approximated_47159dcb-caf1-4e89-b93a-5cae7887f028_Raschera.rdf_functional.owl,14838934,3691213,18530147
approximated_4c60f811-7bd5-4b39-9d4c-74df5ae43020_so.owl_functional.owl,53758830,124132029,177890859
approximated_cl.cell-ontology.47.owl.xml_functional.owl,298449681,833142368,1131592049
abe40193-c3bf-422e-8a5d-e7c2dca027e8_goslim2.0.owl_functional.owl,11559974,5016343,16576317
approximated_a351ad4b-8be8-40c6-97d0-021549cdff33_antityv1.1.ttl_functional.owl,16735355,18266593,35001948
approximated_643bc6f0-6381-4ea2-86e3-cdc01005bbb2_losurfical.owl_functional.owl,37540386,44455851,81996237
approximated_76854e1e-2b8a-437a-b5cf-7ab7e6b49618_qudt_functional.owl,15581405,9831529,25412934
approximated_3e2987f7-3b05-4b24-9b1f-db17651b79b2__toy_train.rdf_functional.owl,14886373,3789538,18675911
ed5c5fc6-1bf2-478d-9574-c543bb8e5f03_latest.07.owl_functional.owl,1406334114,546464443,1952798557
approximated_16ffaf2f-4c10-4e80-9af0-757e34ca3be3_efinitions.owl_functional.owl,105564820,35824788,141389608
approximated_55aaaa04-20d5-44f1-8c9c-caad51333bc9__con_pollo.ttl_functional.owl,87512722,3991422,91504144
approximated_044c8d3c-d374-4844-bf8d-830d30358b47_names_sexp.owl_functional.owl,403362295,717370740,1120733035
approximated_3f6370c9-3207-4bad-8ede-5c0c5ec8ca19_Trumpet.ttl_functional.owl,16581782,3648901,20230683
approximated_ea8f7f81-a1d4-4c6a-955a-6d7f8d2148aa_attributes.owl_functional.owl,3072023028,8833378885,11905401913
approximated_8752fd3a-fb08-4e07-ac36-70ef83e97144_ossAnatomy.owl_functional.owl,97246917,87658593,184905510
81f4091a-feb5-4d8f-82f1-ed934b891539_onto.rdf_functional.owl,16304547,1857306,18161853
approximated_b27ed299-2b74-4c16-8af9-ff15e1ce51db_ccumulator.rdf_functional.owl,20670135,5329222,25999357
approximated_f1eb6893-e46f-412e-b065-83b73528f4ea_Design.v25.owl_functional.owl,21682200,10245887,31928087
approximated_9640d86f-cd38-476d-8576-15ba643b7fe3_avior_ontology_functional.owl,34540768,50711970,85252738
approximated_47ed5a39-6a88-453f-a6ed-4fb2d03cc3bc_dTransport.owl_functional.owl,122564934,210864895,333429829
approximated_70f44f37-e62d-4be5-858b-c9d3386b7d19_maontrev21.owl_functional.owl,12825000,5193326,18018326
approximated_e593c3ca-e670-41bc-8c72-14f13974a944_sciOrdinal.owl_functional.owl,24636288,22021602,46657890
approximated_105e03c6-0ee2-4ac1-98aa-2f14bb42de49_onto.rdf_functional.owl,11345765,4619782,15965547
approximated_57bfae0f-b236-45f3-9ef8-3a07d3642937_alcomplete.owl_functional.owl,14567523,7623294,22190817
approximated_a75b422d-5739-43d9-b022-155593cf2eff_LMM_L1_15.owl_functional.owl,18433777,18394756,36828533
approximated_5d509095-f89b-4d3e-87c7-5b2c28d05315_Parenica.ttl_functional.owl,10738070,3746403,14484473
4c6886e5-00ce-4988-9abc-c181b362d128_oppingMall.owl_functional.owl,17275239,1826112,19101351
approximated_6151446f-abe0-429b-a6a6-fd9d7eb239f8_sionSource.owl_functional.owl,72782665,133691385,206474050
approximated_b78520b6-6c7c-460c-aa8f-b2aae3cdb90d_PaulFisher.rdf_functional.owl,15121735,2909999,18031734
approximated_cfed8132-478a-4ecb-8e02-c7e4044085ea_earl.owl_functional.owl,13507982,5008947,18516929
approximated_296e7557-5efb-4fe9-846a-b7be9178a93e_NVAX.ttl_functional.owl,13073322,3671572,16744894
approximated_b2ddff55-2007-4786-a92b-640071f84ba1_nAtmoFront.owl_functional.owl,150011797,252167131,402178928
approximated_03bbad06-8527-4a7b-8302-5d41750fc99a_Content.owl_functional.owl,15087916,9462881,24550797
approximated_deae7a98-f4a6-4cd0-97dc-fa177a5217f9_phenElecMag.owl_functional.owl,137513850,215581718,353095568
approximated_729ba78c-3d24-47e1-9bb1-980fad7ba20d_aintenance.owl_functional.owl,74653659,5525128,80178787
approximated_6265f27d-1afa-4680-b747-4f71adefab73_Schupfnudel.ttl_functional.owl,68336301,3668430,72004731
approximated_924e9a5c-9a92-4f85-9150-a7e20f4c7146_ontology.rdf_functional.owl,8021082,4140903,12161985
approximated_12467929-9038-48ed-9f32-f2cecb9c9dff_ki_bakotin.rdf_functional.owl,11910789,3918140,15828929
approximated_b029d4e0-be47-42f6-8112-0803844138ec_universe.owl_functional.owl,38091062,13091184,51182246
approximated_f9f89445-406b-4942-b155-5b993fd74184_Categories.owl_functional.owl,77375077,9585487,86960564
7e1a735c-e30b-4256-9d4c-1477ad4ee19d_go.rdf_functional.owl,765018494,480133478,1245151972
approximated_be5b047e-08a9-4d89-aca1-fd61aed4aa47_elOntology.owl_functional.owl,14409262,8545372,22954634
approximated_eb15aa51-93e6-4ffd-a430-af1a0045348b_omposition.owl_functional.owl,19934817,16780783,36715600
approximated_048b7fc7-f022-4486-a230-6155f31fc110_Grounding.owl_functional.owl,18617266,7349988,25967254
approximated_4975676f-48ff-4225-8887-9746dad19b83_nnexorlink.rdf_functional.owl,33786013,55075867,88861880
approximated_6f26a9f9-e841-4a6b-b7ee-fd9e0d432c4a_tion_valve.ttl_functional.owl,12068425,4969957,17038382
